name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
龙门飞甲,278.3万,278.3万次播放,4.2万,7.4,1623人评,2011年12月15日上映,122分钟,http://i0.hdslb.com/bfs/bangumi/image/b71b48614c3e4ba76324061df10ba7c4ebf4e27f.jpg,4,506
终结者,277.4万,277.4万次播放,4.1万,9.7,2425人评,1984年10月26日上映,107分钟,http://i0.hdslb.com/bfs/bangumi/image/67ebe1e671762e7abb03ccebb92a481a5ed19de9.png,5,629
敦刻尔克,277.3万,277.3万次播放,2.4万,9.3,3874人评,2017年9月1日上映,107分钟,http://i0.hdslb.com/bfs/bangumi/image/2f9c33c09a690431f89fe3cc78649026269977dc.png,12,703
杀手之王,276.2万,276.2万次播放,2.6万,9.0,754人评,1998年4月3日上映,105分钟,http://i0.hdslb.com/bfs/bangumi/image/4ce433ada8c970d224d4420df52cc8a39e2e92df.jpg,1,163
×××HOLiC 仲夏夜之梦,275.4万,275.4万次播放,4.1万,9.8,1400人评,2005年8月20日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/815e884dada097ed32be122cdaf474ab74051a73.jpg,1,327
龙之谷：破晓奇兵,274.8万,274.8万次播放,1.5万,9.8,3609人评,2014年7月31日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/79b6f647f9d97873d5860a92080c3713f137bb32.png,13,1389
钢的琴,273.6万,273.6万次播放,4.9万,9.8,4264人评,2010年9月11日上映,101分钟,http://i0.hdslb.com/bfs/bangumi/7105e78d6a120e5c5930638b0b63c599b3b66de1.jpg,25,1055
凉宫春日的消失,273.5万,273.5万次播放,6.8万,9.9,15173人评,2010年2月6日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/395937e084d9a260702062ff02a3e8a088d0c54e.jpg,95,5288
银翼杀手2049,273.1万,273.1万次播放,2.6万,9.6,2631人评,2017年10月27日上映,163分钟,http://i0.hdslb.com/bfs/bangumi/image/31c0ffbf37a1f8f1cc657c468b81950ce9ece25c.png,15,585
蜡笔小新 呼风唤雨黄金的间谍大作战,273万,273万次播放,2.7万,9.4,645人评,2011年4月16日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/08509d7e864fbc20b5e375fbb5745b842fe9a7a3.jpg,1,139
最后的英雄,272.5万,272.5万次播放,987,9.1,112人评,2013年10月13日上映,92分钟,http://i0.hdslb.com/bfs/bangumi/0be7f63960ca24240a4fede6f790243954561098.jpg,,54
剧场版 快要坏掉的八音盒,271.1万,271.1万次播放,4.5万,9.6,1297人评,2010年9月11日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/8f3370270f3a88ef2e96adb8043c55dc519bb591.jpg,9,447
警察故事2013,270.7万,270.7万次播放,2.4万,8.9,1367人评,2013年12月24日上映,107分钟,http://i0.hdslb.com/bfs/bangumi/71a292fe8fad77e9cfa3a0c253e461140b65f079.jpg,5,331
神秘巨星,270万,270万次播放,4万,9.4,1725人评,2018年1月19日上映,150分钟,http://i0.hdslb.com/bfs/bangumi/image/99120a936bc7fef4ebe525a0b382cf1b879deb28.jpg,4,410
幸福终点站,266.9万,266.9万次播放,3.9万,9.8,3491人评,2005年1月14日上映,128分钟,http://i0.hdslb.com/bfs/bangumi/9b75b014fc243c7c02e646e5171a1d87753458e6.jpg,9,748
移情高手,266.9万,266.9万次播放,2992,3.1,519人评,2021年1月29日上映,97分钟,http://i0.hdslb.com/bfs/bangumi/image/41e42d68a78003dad8a8afe1800e87cf4dd94cfe.png,1,214
尼罗河上的惨案,265.9万,265.9万次播放,4万,9.7,1915人评,1979-07上映,127分钟,http://i0.hdslb.com/bfs/bangumi/image/4f2e5b8a1e4d143cc5ac22401471b2d9b5b99bb0.jpg,2,345
生化危机：终章,265.3万,265.3万次播放,1.4万,5.8,794人评,2017年2月24日上映,106分钟,http://i0.hdslb.com/bfs/bangumi/image/c560f1ef8fd0bde6ffec2ddc8284690d5f9d4918.png,7,300
忍者神龟：变种时代,265.3万,265.3万次播放,2.9万,8.3,1379人评,2014年10月31日上映,101分钟,http://i0.hdslb.com/bfs/bangumi/eb0ad90470a171a320d408813756d5ee006f8721.jpg,5,412
当幸福来敲门,264.9万,264.9万次播放,1.8万,9.8,3544人评,2008年1月17日上映,117分钟,http://i0.hdslb.com/bfs/bangumi/image/a044a8801e34700c6b2baef0d96adb9b262c9c73.png,16,777
荒岛余生,264.8万,264.8万次播放,7.2万,9.7,2370人评,2000年12月22日上映,143分钟,http://i0.hdslb.com/bfs/bangumi/3211c19bb4c136ae6459b94a89f7f3c6ae30116c.jpg,7,614
饥饿游戏3：嘲笑鸟,262.2万,262.2万次播放,5.2万,8.1,1676人评,2015年11月20日上映,136分钟,http://i0.hdslb.com/bfs/bangumi/e7acb5635640903bc1a94b56e8f8718e96102ce5.jpg,9,391
大块头有大智慧,261.8万,261.8万次播放,2.4万,8.9,788人评,2003年9月27日上映,93分钟,http://i0.hdslb.com/bfs/bangumi/image/5db1edb4f8d0aa240e262798e1183567ce86c01f.jpg,12,258
全民目击,261.5万,261.5万次播放,4.8万,9.0,2110人评,2013年9月13日上映,120分钟,http://i0.hdslb.com/bfs/bangumi/6d5ff2d9b66a783dea5aadc03288d4fd4f1137b0.jpg,23,618
社交网络,260.8万,260.8万次播放,1.5万,9.3,1514人评,2010年9月24日上映,120分钟,http://i0.hdslb.com/bfs/bangumi/image/746635a2b79d0e4f388085c65dca0b2b9b346e08.jpg,14,441
黑洞表面,260.5万,260.5万次播放,3.3万,8.2,1369人评,1997年8月15日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/image/97ac7f2081a30cd73989e773626e3a9b8edfefca.png,10,547
蜡笔小新 呼风唤雨！光荣烧肉之路,259.1万,259.1万次播放,5.1万,9.7,1045人评,2003年4月19日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/77306901d0dd8ecee92317e2b17576cfe9f13a77.jpg,3,199
排球少年剧场版 观念之战,258.4万,258.4万次播放,3.1万,9.8,2398人评,2017年9月29日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/8093af6dce3a1f8d0bf68cc1704650f7fddc53d8.jpg,11,596
雪国列车,256.5万,256.5万次播放,3.1万,7.9,2083人评,2014年3月17日上映,125分钟,http://i0.hdslb.com/bfs/bangumi/image/2acee3311d45796533327fbf5bc71110a98f18be.jpg,25,618
喜羊羊与灰太狼之开心闯龙年,256.4万,256.4万次播放,3万,9.3,1723人评,2012年1月12日上映,87分钟,http://i0.hdslb.com/bfs/bangumi/image/2045d7a3883c6c8d494e2813c6ce50ac8f124130.jpg,2,494
生化危机2：启示录,254.2万,254.1万次播放,2.3万,9.5,859人评,2004年9月10日上映,98分钟,http://i0.hdslb.com/bfs/bangumi/image/779eb941ac3b1c8296fc7c7aa7474597cfadd9ca.png,,191
人工智能,253.3万,253.3万次播放,3.6万,9.6,3227人评,2001年6月29日上映,146分钟,http://i0.hdslb.com/bfs/bangumi/image/1b0677e90c21976695bf9d2fbffd661f5d4f8e3a.jpg,12,965
无罪谋杀：科林尼案,252.5万,252.5万次播放,3404,,,2021年5月14日上映,123分钟,http://i0.hdslb.com/bfs/bangumi/image/19b391d0680190de256de7ae5113750aa6149e04.png,4,111
兵临城下,252.2万,252.2万次播放,2.7万,5.1,3568人评,2001年3月16日上映,131分钟,http://i0.hdslb.com/bfs/bangumi/55491641f626b3a191f5385ddc1d257587e1a2b8.jpg,16,1531
不二神探,251.7万,251.7万次播放,2万,6.9,860人评,2013年6月21日上映,97分钟,http://i0.hdslb.com/bfs/bangumi/f9998bce74c43cbdb3dc78e44d7a5065fb589338.jpg,,336
夏日大作战,251.7万,251.7万次播放,7.6万,9.5,8116人评,2009年8月1日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/578801a1e258af5ab0a83b56e5b4f6e905892247.jpg,84,2727
鲨卷风3,251.3万,251.3万次播放,2.2万,6.1,1375人评,2015年6月22日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/00e41464ee9aafa913f970f570ac0be46b49acee.jpg,5,767
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,251.1万,251.1万次播放,4.2万,9.8,1314人评,2004年4月17日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/3d48d2ed1105cdcd98f91aa109f0a3ba2c754799.jpg,8,294
锁链战记 赫克瑟塔斯之光,249.3万,249.3万次播放,6.8万,7.2,242人评,2016年12月16日开播,"已完结, 全3话",http://i0.hdslb.com/bfs/bangumi/97ff946f6f50b1262f0219657c26bf37ee8b5855.jpg,1,76
挪威的森林,249.2万,249.2万次播放,1.9万,6.7,834人评,2011年9月16日上映,94分钟,http://i0.hdslb.com/bfs/bangumi/image/e9b2c5d78ba1d91ceb0a4133a99d24abc1e454be.jpg,15,329
被解救的姜戈,248.3万,248.3万次播放,2.5万,9.7,2547人评,2013年5月12日上映,165分钟,http://i0.hdslb.com/bfs/bangumi/image/5247c908427cc3f5a3d95ccfa3b08ee36b37c7f6.png,3,539
TRINITY SEVEN 七人魔法使 剧场版 2,248.1万,248.1万次播放,6523,9.1,1397人评,2019年3月29日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/fd43de231c5f18571e933d2d5d714ce568509563.png,5,504
夺宝奇兵4,248.1万,248.1万次播放,2.2万,9.4,672人评,2008年5月22日上映,122分钟,http://i0.hdslb.com/bfs/bangumi/37ac3451aa7012fbc92907703dc318210fd1353d.jpg,,140
环游地球八十天,245.6万,245.6万次播放,1.4万,9.5,1070人评,2004年6月16日上映,120分钟,http://i0.hdslb.com/bfs/bangumi/image/43f1bd55df87009186da3387ca4ea2d0c95aed2c.png,,196
断头谷,245.1万,245.1万次播放,3.1万,8.9,1471人评,1999年11月19日上映,105分钟,http://i0.hdslb.com/bfs/bangumi/image/2e6abcddf78d92ee92b5ef9be5e9a855ed7ef181.png,1,431
神奇燕尾服,244.5万,244.5万次播放,2.5万,9.5,1712人评,2002年9月27日上映,98分钟,http://i0.hdslb.com/bfs/bangumi/d613df2a4296a784a0557efbdbf8fd43aa7d5128.jpg,1,407
魔卡少女樱 被封印的卡片,244.3万,244.3万次播放,4万,9.8,3810人评,2000年7月15日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/be81677a1f70275878c78411948c7e62a3a4689d.jpg,5,1078
叶问：终极一战,243.3万,243.2万次播放,2.1万,5.2,967人评,2013年3月22日上映,100分钟,http://i0.hdslb.com/bfs/bangumi/7e85b0ed7d70bcc36a8d497e7d25b2f071da5939.jpg,1,409
后会无期,242.8万,242.7万次播放,2.9万,9.3,2504人评,2014年7月24日上映,104分钟,http://i0.hdslb.com/bfs/bangumi/image/d212cb252e1c28ff387045f56bc7292a6e52f720.jpg,11,617
亚当斯一家,241.9万,241.9万次播放,1万,9.8,1268人评,1991年11月22日上映,100分钟,http://i0.hdslb.com/bfs/bangumi/image/f0c162a5807ef833063d35f7292d5525428b2699.png,1,266
戴珍珠耳环的少女,238.7万,238.7万次播放,1.7万,9.2,545人评,2003年9月7日上映,99分钟,http://i0.hdslb.com/bfs/bangumi/f89583a76881d2c10e11f81776c13d71f09661a2.jpg,2,135
滚蛋吧，大魔王！,238万,238万次播放,3.1万,5.6,3659人评,2019年2月20日上映,79分钟,http://i0.hdslb.com/bfs/bangumi/b8bb1ea6a1320b6368d448d04573b1b195d46438.png,32,2281
律政俏佳人,237.8万,237.8万次播放,3.3万,9.6,1933人评,2001年7月13日上映,96分钟,http://i0.hdslb.com/bfs/bangumi/image/01cefe8620ab9a947975d9526bb9d9abddea6ad5.jpg,2,432
夺宝奇兵2,236.6万,236.6万次播放,2.5万,9.3,525人评,1984年5月23日上映,118分钟,http://i0.hdslb.com/bfs/bangumi/68bb81ef87a06b36d5015736a63f78b0dae8e092.jpg,,110
颠倒的帕特玛,234.8万,234.8万次播放,5.4万,9.7,4303人评,2013年11月9日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/badba652e88abae1db3e36111e43f9353eab5e48.jpg,34,1548
大事件,234.4万,234.4万次播放,2万,8.9,809人评,2004年6月10日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/ea47a533277251a0274c863141912a16ffd90ce6.jpg,1,182
今天的吉良同学,233万,233万次播放,2.7万,8.9,689人评,2017年2月25日上映,109分钟,http://i0.hdslb.com/bfs/bangumi/2be34c3d20aa684bbc76af297f114f7cee812e9b.jpg,2,235
拆弹部队,232.9万,232.9万次播放,3.6万,8.9,1095人评,2008年9月4日上映,130分钟,http://i0.hdslb.com/bfs/bangumi/71d8a67305fa3ede69b4eb2b4ad946b2b7a65fb6.jpg,6,249
海洋深处,232.3万,232.3万次播放,2.3万,9.4,1628人评,2015年12月3日上映,122分钟,http://i0.hdslb.com/bfs/bangumi/image/e30aecfab9db6956ad799f42e71b60a9812cc1b9.jpg,7,377
忍者神龟2：破影而出,231.9万,231.9万次播放,2万,8.0,935人评,2016年7月2日上映,112分钟,http://i0.hdslb.com/bfs/bangumi/image/83f9c385ec5d3c0aaa1ef71b6f84a1d907acdb75.png,,245
蜡笔小新 呐喊!春日部野生王国,231.1万,231.1万次播放,3.4万,9.6,602人评,2009年4月18日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/e3a92dee15e4e5f0a7879984894a8776bd92bf1a.jpg,2,111
星之梦～星之人～,231万,231万次播放,7.6万,9.8,5825人评,2016年9月3日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/1d33b1d6f9da2221fe1085f42c6b3028a6f069f2.jpg,27,1910
蜡笔小新 森林里的暴风雨,230.6万,230.6万次播放,3.5万,9.7,845人评,2000年4月22日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/372725005c5aa5e4088003ff9c0093c78cfbe1d7.jpg,1,145
列宁在十月,229.6万,229.6万次播放,2.7万,9.8,9260人评,1937年11月7日上映,105分钟,http://i0.hdslb.com/bfs/bangumi/image/885364ff210fb6387fb6f3f6208f3a097308e493.jpg,6,5056
精灵旅社,228.7万,228.6万次播放,5227,9.7,735人评,2013年11月1日上映,91分钟,http://i0.hdslb.com/bfs/bangumi/image/00ea45b5969d46e9b1f8bdc283552bbe07ba09ef.png,,144
魔法少女小圆 剧场版 [前篇] 起始的物语,228.6万,228.6万次播放,4.2万,9.8,4248人评,2012年10月6日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/1447de69cc6c425683217ca3805a6e0c72104f35.jpg,6,955
自杀专卖店,227.3万,227.2万次播放,6659,8.9,850人评,2012年5月24日上映,79分钟,http://i0.hdslb.com/bfs/bangumi/image/6b93d58e9d5dc436123b130acf911653757f4fc7.png,9,241
蜡笔小新 呼唤传说！三分钟嘎巴大进攻,226.7万,226.7万次播放,2.4万,9.5,566人评,2005年4月16日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/cf7ee3eff18fa56b377ac69ff08f71403adfd9ca.jpg,,118
一周不死，全额退款,225.1万,225.1万次播放,1.5万,8.9,1914人评,2018年6月27日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/86a6d4de48aba2c9d6940a52abcdfc13ec19ce4a.png,8,443
好邻居,224万,224万次播放,7520,8.7,651人评,2016年3月13日上映,86分钟,http://i0.hdslb.com/bfs/bangumi/image/df70b9a8d032bdb4fd31385bbb089a9bd3738753.jpg,2,210
横道世之介,223.5万,223.5万次播放,2.7万,9.8,3009人评,2013年2月23日上映,160分钟,http://i0.hdslb.com/bfs/bangumi/image/752fb4c19d12a58ccb410edbe3a36d441514c512.jpg,17,832
愤怒的小鸟,223万,222.9万次播放,5818,9.6,805人评,2016年5月20日上映,96分钟,http://i0.hdslb.com/bfs/bangumi/image/ec819d8fe4b66b385fca0690ea616ab6ee3e9806.png,1,218
荒野大镖客,222.9万,222.9万次播放,3.9万,9.7,2893人评,1964年9月12日上映,99分钟,http://i0.hdslb.com/bfs/bangumi/4cb24e82fb040d3f885c1e9e282138c4ea9a4656.jpg,5,726
爆裂鼓手,222.8万,222.8万次播放,3.7万,9.6,4954人评,2014年1月16日上映,107分钟,http://i0.hdslb.com/bfs/bangumi/image/4c9ad27ca4ae4575b913b16c44139c7f8df9c73f.jpg,49,1203
开心超人,221.7万,221.7万次播放,1万,9.7,1117人评,2013年6月28日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/2d5e8d7a0ddbbc3f43ce791fc7ab2089884f0816.png,2,366
巨齿鲨山寨版 ,221.7万,221.7万次播放,4724,9.8,20651人评,2018年8月13日上映,89分钟,http://i0.hdslb.com/bfs/bangumi/image/1413fb2c008135f8c72c714b14d2bd733c34f986.png,78,13512
神探,221.3万,221.2万次播放,2.3万,9.7,2319人评,2008年2月22日上映,90分钟,http://i0.hdslb.com/bfs/bangumi/image/49dd2815609726e2d7222228dc3331a7df60e181.png,15,503
生化危机4：战神再生,220.8万,220.8万次播放,1.7万,8.4,427人评,2010年11月16日上映,97分钟,http://i0.hdslb.com/bfs/bangumi/image/6c2c67d70e8677dd0faeb9bbd0356b3704bc9563.png,1,94
哆啦A梦 大雄的秘密道具博物馆,220.7万,220.7万次播放,2.5万,9.5,605人评,2013年3月9日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/afcb5f6d898b3c2e65fbd3dc60fa0e3fc3d96fe4.jpg,3,156
特殊身份,220.2万,220.2万次播放,2.4万,5.4,728人评,2013年10月18日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/e8977ef1e5827f70117f62efd23a5c7436d4942b.jpg,1,312
嫌疑人X的献身,220.1万,220.1万次播放,2.6万,7.8,1812人评,2017年3月31日上映,112分钟,http://i0.hdslb.com/bfs/bangumi/image/1eeb93a4a72e6127ad9f13406641cd177b1042a4.png,14,613
夺宝奇兵3,218.9万,218.9万次播放,2.6万,9.7,635人评,1989年5月24日上映,126分钟,http://i0.hdslb.com/bfs/bangumi/d807bbbaa9778c53d60e8f0fedb9771f229fb45c.jpg,,133
狂怒之阿登战役,218万,218万次播放,3343,3.1,403人评,2014年11月11日上映,86分钟,http://i0.hdslb.com/bfs/bangumi/d8e164536d67ebf1f3b6382a102970784a2775bb.jpg,1,178
分手大师,217.8万,217.8万次播放,1.1万,6.6,1391人评,2014年6月27日上映,115分钟,http://i0.hdslb.com/bfs/bangumi/image/4b8a774b651f0520404cf754fdf90f097c0bfbca.png,2,576
百鸟朝凤,217万,217万次播放,4.8万,9.8,5537人评,2013年9月25日上映,103分钟,http://i0.hdslb.com/bfs/bangumi/d482951d39b167f9332662c8a1b3af91f7a16128.jpg,31,1669
淘金记,217万,217万次播放,3万,9.9,2572人评,1925年6月26日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/1e8ceaf29873e7d860c4eb557f154076216c9200.jpg,4,733
血钻,217万,217万次播放,3.6万,9.6,2320人评,2006年12月8日上映,143分钟,http://i0.hdslb.com/bfs/bangumi/image/244cbb6b1595a3327c026ad46a96af68efb700c6.jpg,7,448
追龙Ⅱ,216.9万,216.9万次播放,2.8万,6.4,923人评,2019年6月6日上映,103分钟,http://i0.hdslb.com/bfs/bangumi/image/a002e817b39d1bd96b87676f539150a7ac878046.jpg,6,244
哆啦A梦 大雄与日本诞生,216.3万,216.3万次播放,2.4万,9.5,349人评,1989年3月11日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/71a69c2155df30805f6ad9ed3d200a1eb45391ba.jpg,1,55
春 ,216.2万,216.2万次播放,2357,8.6,537人评,2013年6月8日上映,60分钟,http://i0.hdslb.com/bfs/bangumi/image/bd04fe1414345768b00e64708b84e972b22653f8.png,9,203
哆啦A梦 新大雄的大魔境~扁扁与5人之探险队,215.3万,215.3万次播放,3.5万,9.4,535人评,2014年3月8日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/c575db9fafcd7e5799cb7f70224607aa5bacc4cb.jpg,5,118
荒蛮故事,214.6万,214.6万次播放,4.9万,9.6,2757人评,2014年5月17日上映,122分钟,http://i0.hdslb.com/bfs/bangumi/image/0bd97b57813e832aeb64fed1e54fa6dbe5b77b0b.jpg,14,732
蜡笔小新之动感超人大战泳装魔王,213.8万,213.8万次播放,2.4万,9.5,688人评,1993年7月24日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/9155858c1ebc968c763930fdde2169c7c9a30f27.jpg,1,147
江湖告急,213.7万,213.7万次播放,2.3万,9.4,767人评,2000年9月21日上映,107分钟,http://i0.hdslb.com/bfs/bangumi/image/745de2c8e1ad4dc0f0f7af02affe3a0e9462b4c1.jpg,4,173
蝙蝠侠归来,213.6万,213.6万次播放,2.4万,8.6,603人评,1992年6月19日上映,126分钟,http://i0.hdslb.com/bfs/bangumi/1edb369a623ec5564c9f425e9c256e5b400dc5d0.jpg,1,145
奥林匹斯的陷落,213.4万,213.4万次播放,3.2万,7.5,610人评,2013年3月22日上映,113分钟,http://i0.hdslb.com/bfs/bangumi/ba2cc51ff25eca29640cd248e26f63f7467fdd9a.jpg,3,243
海街日记,213.4万,213.4万次播放,2.5万,9.8,2983人评,2015年5月14日上映,127分钟,http://i0.hdslb.com/bfs/bangumi/image/482b4453fce52208d6d6073eade4bc76721150ff.jpg,10,752
哥斯拉,213万,213万次播放,2.3万,9.7,2026人评,1954年11月3日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/image/bd9b72f7cb4bfe59fd4568f57682a56084bfe924.jpg,8,851
时光骇客,212.6万,212.6万次播放,1666,,,2002年3月17日上映,94分钟,http://i0.hdslb.com/bfs/bangumi/image/74952dc2a546a706c16efe7a1b2f93565426f030.png,,44
鲨卷风2,210.8万,210.8万次播放,2万,7.1,567人评,2014年7月30日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/702527340ffbcb3182b6e041888578d63e05e569.jpg,3,294
英雄本色2,210.7万,210.7万次播放,4.1万,9.7,1969人评,1987年12月17日上映,150分钟,http://i0.hdslb.com/bfs/bangumi/image/ff578e70ec8b9990e5cc3b484dc05a6c049f80ad.png,1,420
排球少年剧场版 才能与感觉,210.5万,210.5万次播放,2.3万,9.8,1668人评,2017年9月15日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/e51ecd1885b2607291cee171b10c523c43bebddb.jpg,9,363
阿茹茉妮,210.5万,210.5万次播放,1.8万,9.6,1791人评,2014年3月1日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/a7800c67a364bfe653cbfce37563179525fe750a.jpg,10,570
音乐僵尸,210.4万,210.4万次播放,1.1万,9.4,566人评,1992年9月4日上映,94分钟,http://i0.hdslb.com/bfs/bangumi/image/1d15f9877210936e5aed0193b9d523736cf8812b.png,,139
鼠来宝,209.7万,209.7万次播放,5493,9.6,601人评,2007年12月14日上映,92分钟,http://i0.hdslb.com/bfs/bangumi/image/6e3dece141dd98e27fbae1870e08be59aec42728.png,1,155
给工藤新一的挑战书~离别前的序章,209.1万,209.1万次播放,3.5万,8.0,516人评,2006年10月2日开播,"已完结, 全1集",http://i0.hdslb.com/bfs/bangumi/image/765e0e34694a670c471045fe49626260efdc974d.jpg,,200
海豹突击队大战僵尸,208.4万,208.4万次播放,7412,3.8,914人评,2015年10月8日上映,97分钟,http://i0.hdslb.com/bfs/bangumi/image/5702744f2e3ba1d6793875ea8d0b2c1c09f7c7af.jpg,7,463
魂断蓝桥,208万,208万次播放,2.2万,9.7,1241人评,1940年5月17日上映,108分钟,http://i0.hdslb.com/bfs/bangumi/image/5b10234b3b494ec1e02b28f7db18ecfa920e5454.png,7,325
张震讲故事之鬼迷心窍,207.5万,207.5万次播放,1万,2.5,671人评,2015年7月3日上映,82分钟,http://i0.hdslb.com/bfs/bangumi/462bce65c5805e580a71838779d8cbefee072a44.jpg,2,388
碟中谍2,207.5万,207.5万次播放,4.9万,6.8,1659人评,2002年11月28日上映,123分钟,http://i0.hdslb.com/bfs/bangumi/image/0ef25d1f8552901ac66038de5a7b9f7d68281cc4.jpg,3,521
生化寿尸,207.2万,207.2万次播放,8525,8.3,325人评,1998年6月11日上映,95分钟,http://i0.hdslb.com/bfs/bangumi/image/7ec42bd2a244c7ffe704ac6bab6ff45f8880f80f.png,1,92
哥斯拉,206.9万,206.9万次播放,7201,5.9,1535人评,1998年5月20日上映,139分钟,http://i0.hdslb.com/bfs/bangumi/image/d4fe7aa3e5613743cee945cea8b9915a5fc2a0a8.png,15,718
霍元甲,206.5万,206.5万次播放,5.4万,9.7,3640人评,2006年1月25日上映,141分钟,http://i0.hdslb.com/bfs/bangumi/image/5512fe2c1fb5ea54ed3a96ec7eaf406742652f81.png,14,825
大黄蜂,206.2万,206.2万次播放,2.3万,8.5,2196人评,2019年1月4日上映,114分钟,http://i0.hdslb.com/bfs/bangumi/image/4f7b2c18148dc5c521b36f5db4c254212b4f6998.png,7,642
大耳朵图图之美食狂想曲,206万,206万次播放,3.5万,9.6,2045人评,2017年7月28日上映,91分钟,http://i0.hdslb.com/bfs/bangumi/image/08f59358ccce9d95392cc1dba318460d4914efe3.jpg,8,804
碟中谍3,205.4万,205.4万次播放,4.5万,9.4,1063人评,2006年7月20日上映,124分钟,http://i0.hdslb.com/bfs/bangumi/image/dd49e59bacafe529ac4f193b352fe8c3f8c25f40.jpg,,161
十二怒汉,205.1万,205.1万次播放,1.8万,9.9,4680人评,1957年4月13日上映,96分钟,http://i0.hdslb.com/bfs/bangumi/image/7a96f2efda4c7abcef64646e8986f9fbca4dbbce.jpg,47,1105
窃听风云,204.8万,204.8万次播放,3.2万,9.6,1132人评,2009年7月24日上映,100分钟,http://i0.hdslb.com/bfs/bangumi/image/44fe662b170b76800c7480bacac8e38519156db5.jpg,2,189
咒怨2,204.8万,204.8万次播放,2.4万,8.2,343人评,2006年10月12日上映,108分钟,http://i0.hdslb.com/bfs/bangumi/image/82fc90ac86bf008eabab006dbab585a3f8768037.png,1,119
没事偷着乐,204.4万,204.4万次播放,3.1万,9.8,1824人评,1999年1月7日上映,106分钟,http://i0.hdslb.com/bfs/bangumi/image/90d9d9b7c816ce373b8a204c83c2693c088c265b.png,7,502
十二罗汉,204.3万,204.3万次播放,4291,9.3,229人评,2004年12月10日上映,125分钟,http://i0.hdslb.com/bfs/bangumi/image/7994eb699f132d41ee8987961315f987795fa661.png,,32
明日的我与昨日的你约会,204.1万,204.1万次播放,2.8万,9.7,4610人评,2016年12月17日上映,111分钟,http://i0.hdslb.com/bfs/bangumi/image/78e3e9c871dca1f6604cfb52698d0716d7c36483.jpg,28,1484
黑衣人3,204.1万,204.1万次播放,5025,9.7,507人评,2012年5月25日上映,106分钟,http://i0.hdslb.com/bfs/bangumi/image/5502ec40e6698cf6e28bb5fc56f76df2ecccee2c.png,,80
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",203.6万,203.6万次播放,20.8万,9.4,1351人评,2010年6月5日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/38dee879daac05a81fb27500da6806d4e36c4831.jpg,1,373
城市之光,202.4万,202.4万次播放,2.8万,9.9,2605人评,1931年1月30日上映,87分钟,http://i0.hdslb.com/bfs/bangumi/33cc014aba0188e9b10a459162f048319f9f029c.jpg,2,748
千年女优,202.4万,202.4万次播放,6.3万,9.8,5831人评,2001年7月28日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/3e6569204e04062340fe15431e9ea82ebc6179bf.jpg,62,1678
我是希斯·莱杰,202.3万,202.3万次播放,2501,9.6,305人评,2017开播,连载中,http://i0.hdslb.com/bfs/bangumi/9667ae8703281505f6d837a184dee2496a828ba1.jpg,,76
排球少年剧场版 胜者与败者,201万,201万次播放,1.5万,9.7,1223人评,2015年9月18日开播,已完结，共1话,http://i0.hdslb.com/bfs/bangumi/bb67e89c199618c6bb2803cdf90f77eea504316e.jpg,2,294
