name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
黑白无双,3291.8万,95万追番,24.9万,8.7,1609人评,2015年7月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/14f577ce472091453c267a3e736ab374eceb8606.jpg,3,491
李林克的小馆儿,1666.8万,94.4万追番,7.4万,8.9,4497人评,2021年4月27日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/a00d24a45eed7cd4d153008734929c6ea83ac635.png,35,1457
我是不白吃,9.2亿,93.4万追番,15.2万,9.4,7563人评,2019年7月31日开播,"连载中, 每周四、六，21:00更新",http://i0.hdslb.com/bfs/bangumi/image/205c8d7027e989044ae7711879c2f66f14bfa206.jpg,7,2104
请吃红小豆吧！第二季,6255.7万,93万追番,31万,9.7,8762人评,2019年1月13日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/372f36b24f6dc1e5b2400acb93e7b6472d0966ff.jpg,14,3257
秦侠,4314.4万,92.4万追番,16.8万,8.6,7358人评,2020年10月16日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/14fb182fd56ccfea69c338a13a1b8e3a717fba60.png,30,2396
阿衰 第七季,1237.5万,91.3万追番,1万,7.2,609人评,2022年1月29日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/45e361bddb8989a863cd1b6c6976728d0fd5691d.jpg,1,180
李林克的小馆儿 第二季,28.7万,91.2万追番,313,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/6eccfe384f81c331f1723f0653af621da4d0c688.png,,
王牌御史,5514.9万,91.2万追番,33.8万,9.3,4048人评,2014年7月25日开播,"已完结, 全39话",http://i0.hdslb.com/bfs/bangumi/030e7e462c40f27e83c962809848c501f5069bca.jpg,9,1375
百鬼幼儿园 第三季,1887.8万,90.2万追番,8.2万,9.4,1631人评,2020年5月21日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/89864f33a0945ba1f44490ac324ba3c0a142d2f6.jpg,2,485
谎颜,5170.9万,88.8万追番,20.6万,8.9,5273人评,2022年4月28日开播,"连载中, 每周四11:00更新",http://i0.hdslb.com/bfs/bangumi/image/521be9f21ee7dcf00eba4375b742f4a7dec2d51a.jpg,53,1723
没出息的阴阳师一家,4926.4万,87.6万追番,23.3万,9.5,6661人评,2019年4月27日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/96876fe3c07d74ca0fbe7a7b6d1fd523bade654a.jpg,18,2468
龙蛇演义,7311.7万,86.2万追番,32.2万,7.2,13873人评,2022年1月28日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/image/d16275cf0395fb25148b73c980a08e0175b5df1a.png,82,6054
阿衰 第二季,1874.3万,85万追番,1.2万,9.5,210人评,2021年9月30日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/3daf9e1ab9d36e36d0c8ffee7a154f0061dc12cf.jpg,,64
阿衰 第六季,2491.3万,84.9万追番,1.8万,9.2,599人评,2021年10月2日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/657342703686ea5017c612d9d2fcce8c6c51a0f5.jpg,,148
虹猫蓝兔七侠传,4537.5万,83万追番,130.9万,9.9,27751人评,2006年9月1日开播,"已完结, 全108话",http://i0.hdslb.com/bfs/bangumi/c084f6378c9bb7002cad5e6a31092a36624c7f63.jpg,95,11261
爸妈来自二次元,2786万,82.4万追番,8.3万,8.5,5524人评,2021年10月10日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/b0c1da4c8adc309b7fa657329180482ab9efc296.png,31,1837
阿衰 第五季,4401.6万,81.2万追番,2.7万,9.1,720人评,2021年6月12日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/1b5558e98b61890c28c3ad6d5da20862069fcb58.jpg,,193
妖神记,1.7亿,79.3万追番,95.6万,7.8,4284人评,2017年5月9日开播,"已完结, 全120话",http://i0.hdslb.com/bfs/bangumi/8386e389b3d72850a1dedf8bdc83ae252fd11ebe.jpg,19,2040
我的三体,3454.8万,77.4万追番,40万,9.7,10546人评,2014年2月27日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/image/2e582df50d2a8a9a86495b9d725fb4dc28ad0c46.jpg,13,2873
人偶学园,2830.2万,76.3万追番,14.7万,9.8,34880人评,2021年7月10日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/043ebe56afa7a634a4c297c35dc3430d93f18c24.png,96,18479
解药,1830万,75.6万追番,19.7万,7.3,4169人评,2020年1月9日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/0a01c6c7398a5404eb6d85a83836ff433df10ce5.jpg,17,1929
芯觉,1868.8万,75.3万追番,6.5万,5.2,3316人评,2020年10月13日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/6b5dd104f16725f821bf8eb901099761e0e23e54.png,14,1666
阿衰,1.1亿,75.1万追番,12万,7.0,7566人评,2019年4月27日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/8d1afb44a4bb4552cfb77af7147b9fc1a6c39f8a.jpg,24,3436
君有云,4667.4万,75.1万追番,11.5万,9.1,9769人评,2022年4月21日开播,"连载中, 每周四 10:00更新",http://i0.hdslb.com/bfs/bangumi/image/75d6168c0885bdc891642bb7a67fdddc27a840c2.png,13,3523
小魔头暴露啦！,3883.4万,73.3万追番,13.1万,8.5,4093人评,2022年1月15日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/d6250b1eb2893304c2c496eb8b9d79f5aac9b9ab.png,11,1535
你真是个天才,3965.4万,73.2万追番,9万,8.3,3615人评,2022年4月23日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/ac5d867ab100b5dd69d508f47a5773bbbcf7bb14.png,10,1270
阿衰 第四季,3377.5万,72.4万追番,2.8万,9.1,904人评,2021年2月17日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/a4ca27f00b7ad3f319e04723ee29a3a1a435e666.jpg,,253
百鬼幼儿园,2896.2万,70.2万追番,16.2万,9.5,4437人评,2018年7月14日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/aeb1cfa1938d700466551519a6ad76a87be3a89a.jpg,6,1952
开封奇谈-这个包公不太行,1811.5万,69.9万追番,30.7万,9.4,2780人评,2017年5月19日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/3d8035c1cbc86118ff18a91fdd879dba0dbf93e1.jpg,7,1077
我的三体之罗辑传,4331.4万,69.8万追番,62.9万,9.9,29231人评,2016年6月9日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/image/b2274c5efb1d7b8685cf8bdf3b347c42f1c7731f.jpg,32,8028
我家大师兄脑子有坑 特别篇,5364.3万,69.7万追番,12.8万,8.4,3159人评,2018年10月31日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/e0bded09ccbefa5667c0697741842dbdd03e5d72.jpg,6,1112
阿衰 四川话版,220.5万,69.7万追番,2406,8.8,155人评,2021年3月7日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/6db253985ec842db4a710aefa38546468515f8a4.jpg,,48
长剑风云 第二季,75.1万,69.5万追番,458,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/f14899db83b96de8942f11bfd5c2883d87696303.png,,
长剑风云,2784.2万,69.3万追番,11.9万,7.6,6847人评,2021年1月22日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/b576a72b33318b440c955bb2b5cc48796bb66443.jpg,46,2594
降灵记,2100.5万,69.2万追番,35.3万,8.8,1959人评,2017年5月10日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/9db6b0f0ab276715149ebbb53acc0ce1058f0e08.jpg,9,802
京剧猫 第四季,4534.5万,69.1万追番,30.2万,9.9,15055人评,2020年10月2日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/561dcfd4f8330367299dc37356b7726848ec5eff.jpg,35,8143
领风者,1214.5万,69.1万追番,13.7万,,,2019-01-28开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/45ba1a42c4f15cddd8152a7e6b8eb1d3f4014cb5.jpg,,
少年锦衣卫 第二季,2408.7万,68.3万追番,51.9万,9.5,8770人评,2017年9月28日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/0adc53cb6f26afe22c6f644bf47cfab8d32bbd22.jpg,35,4053
少女前线 人形小剧场 第二季 日语版,155.1万,67.9万追番,4497,9.6,373人评,2021年3月17日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/50edf51c6ec17f5539b1d9efa82b7ec32a94a680.png,,102
阿衰 第三季,4810.5万,67.4万追番,5万,8.5,2000人评,2020年7月11日开播,"已完结, 全34话",http://i0.hdslb.com/bfs/bangumi/image/d34c15b1af88c2ce0c1e66e25fffb5645ffdeb9e.jpg,5,611
武庚纪,4511.8万,67.2万追番,39.1万,8.9,2365人评,2016年6月24日开播,"已完结, 全30话",http://i0.hdslb.com/bfs/bangumi/c1fc543021733e096104b277bd3469dbd3fd107d.jpg,18,941
少女前线 人形小剧场 第二季,652.3万,67.2万追番,4.9万,9.5,1252人评,2020年10月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/fae516fdf12666852efc715cd6896e0ed107c20e.jpg,,463
喜羊羊与灰太狼之羊村守护者,6312.2万,67万追番,139万,9.8,21124人评,2019年1月18日开播,"已完结, 全60话",http://i0.hdslb.com/bfs/bangumi/image/7ead54c7d4dcf6b0eb5b80e26c3cbdc34854f436.jpg,34,9169
尸兄,5719.4万,66.7万追番,61.3万,9.0,2663人评,2013年4月12日开播,"已完结, 全41话",http://i0.hdslb.com/bfs/bangumi/07259820f35dd24cd3b1119f341ef8a32fecc3ff.jpg,2,890
嗜谎之神,2153.3万,66.3万追番,13万,7.7,5844人评,2020年4月1日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/d015c27a5cd9bae28fa0821aff2fb4519af2ecd4.jpg,49,2605
那年那兔那些事儿 番外篇,3178.1万,65.3万追番,6万,9.6,6935人评,2016年7月21日开播,"已完结, 全5话",http://i0.hdslb.com/bfs/bangumi/46da7d61ddacf92f051fcaa8725409350f2a00d7.jpg,10,1531
超神学院之黑甲,2589.5万,65.3万追番,20.4万,9.6,3743人评,2016年4月22日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/812507788a242944e71e0472de35726841bc4f6b.jpg,12,1352
19天 漫动画,4129.1万,64.8万追番,6.8万,8.6,2662人评,2019年1月28日开播,"已完结, 全62话",http://i0.hdslb.com/bfs/bangumi/192b7256001e1959ae1322d18147062de5518102.jpg,19,1109
我是江小白,1457万,63.4万追番,31.4万,9.6,8366人评,2017年11月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/20c1c294383aa18dcc4287037fccf0781ab52877.jpg,135,4028
黑白无双 第二季,3060.3万,62.4万追番,18.9万,8.1,1750人评,2017年8月5日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2112a9d4948d0b71149fd03de824b7e3b25fbbfe.jpg,10,706
千从狩,2120.8万,62.3万追番,9.7万,9.6,12141人评,2022年1月20日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/image/11c008168c72def53655218b92becd20315ab62f.jpg,105,5357
梦幻书院 第七季,259万,61.5万追番,3375,9.9,177人评,2022年6月20日开播,"连载中, 每周一11:00更新",http://i0.hdslb.com/bfs/bangumi/image/a02902f569854c70d97f73aeb6f786a4b09e8a94.jpg,10,159
喂，看见耳朵啦,1374.6万,61.5万追番,6.2万,9.5,3132人评,2018年8月25日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/49fbe7157f1253518b0d8605b52befdbeddb1a9a.jpg,110,1585
十万个冷笑话 第一季,1835.5万,61.2万追番,4.9万,9.0,2162人评,2012年7月11日开播,"已完结, 全8话",http://i0.hdslb.com/bfs/bangumi/2e4e045710b932a63a03a9d4505bda9f49e7525b.jpg,2,656
南烟斋笔录,939.6万,60.5万追番,3.9万,9.6,2826人评,2016年4月30日开播,"已完结, 全4话",http://i0.hdslb.com/bfs/bangumi/9275cafb24a1c2acaf868017d59d00918dd068b9.jpg,4,1008
战双帕尼尼,1971万,60.5万追番,11.7万,9.8,9053人评,2020年10月27日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/6caa79615681be76f19592dacdf534a3c5e0715f.jpg,15,3830
大鱼海棠,2153.4万,60.3万追剧,44.8万,6.6,22939人评,2016年7月8日上映,105分钟,http://i0.hdslb.com/bfs/bangumi/164fc89800960b787141925c078709d55cb3f061.jpg,242,10940
搜玄录之宸灵纪,1184.8万,60万追番,3.9万,6.4,2690人评,2021年7月6日开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/image/81a34c6d56090f00f6e4ba9f4a9ef233e4650495.jpg,22,1459
0号宿舍,2862.4万,59.7万追番,16万,9.8,19126人评,2018年9月28日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/2c8dcf055e54f5d09df8102b2b3b9307f4ad654c.jpg,66,8258
梦幻书院 第六季,743.5万,58.3万追番,6298,9.0,576人评,2021年10月25日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/6667fa85720c7ca7fb74f408e28b2816c85c5386.jpg,12,522
咸鱼哥 粤语版,534万,57.9万追番,2.4万,9.7,1374人评,2021年8月29日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/image/34fd8d616bb8050c387e299ca32c3af6fb19d89d.jpg,,416
一禅小和尚,7339.6万,57.9万追番,9万,8.8,2879人评,2016年11月9日开播,"连载中, 每周一更新",http://i0.hdslb.com/bfs/bangumi/d7b09da3f43b1d84bed32c61d07541be6204e8de.jpg,3,1105
红荒 第二季,21.8万,57.6万追番,81,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/498f03924d2a0a04d3d238dca7ef13abecb3ec65.png,,
口水三国,1.2亿,57万追番,30.2万,8.5,3139人评,2014年9月30日开播,"已完结, 全124话",http://i0.hdslb.com/bfs/bangumi/0e6bce5d018796dda7782aa5c97bfdd14691348a.jpg,12,1041
梦幻书院之科学小记者,760.8万,56.5万追番,6739,9.5,756人评,2021年4月12日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/1e63de14e6870439cc0584529cc4245e4e44e5f3.jpg,3,715
红荒,896.5万,56.5万追番,3.6万,9.0,2885人评,2021年7月13日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/e08c1b92b575fc55ed632980258a3ad4f9959390.jpg,23,1247
肥志百科,2777.8万,56.1万追番,9.4万,9.7,3210人评,2020年10月22日开播,"连载中, 7月30日起每周六10:00更新",http://i0.hdslb.com/bfs/bangumi/image/cc3863a41e7205ab2cd946cc0e7a8dbb03fbdcfc.jpg,3,703
我为歌狂之旋律重启,1938.5万,55.7万追番,12.3万,9.3,5481人评,2020年10月2日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/1e50674061051d53b4fd0ebc69f0fe8ab874a66e.jpg,96,2644
望古神话之天选者,1240.3万,55.4万追番,8.2万,9.4,9982人评,2020年4月7日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/219c0c9007b5c13c030f1a765cc9ef7a27d397c9.jpg,64,4535
妙先生,1161.1万,54.6万追剧,6.3万,8.3,11990人评,2020年7月31日上映,89分钟,http://i0.hdslb.com/bfs/bangumi/image/0b3d9b0b47c4d69bc75eba8d096c1652919c443f.jpg,170,5052
中国惊奇先生,1490.1万,54.4万追剧,28.9万,8.9,5486人评,2015年6月19日上映,162分钟,http://i0.hdslb.com/bfs/bangumi/bad54063f49aaf6b4e115050029c0df02c17dab8.jpg,12,1768
梦幻书院之呼吸健康科普,653.5万,54.4万追番,7885,9.4,611人评,2021年1月11日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/2ab0de00d0f885915cad943a2a8b77c37cd2b97b.jpg,5,555
獭獭突然想到,4680万,54.4万追番,3.2万,9.8,3244人评,2020年7月8日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/1ef6b967abed62456290880ac352078ba2dffe66.png,2,1028
血色苍穹（上篇）,1850.3万,54.2万追番,24万,8.0,1588人评,2017年8月18日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/1cc5790406e0ceda475f9320632e6f38fbc7a55b.jpg,22,717
阿拉德：宿命之门,1867.2万,53.1万追番,32.6万,2.8,5163人评,2017年4月28日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/c503b9213eb87c453e864aaeb4d14ab2dd78893a.jpg,22,3066
肆式青春,1136.2万,53万追剧,8.8万,8.2,10131人评,2018年8月4日上映,74分钟,http://i0.hdslb.com/bfs/bangumi/6e5963473ab9b1c37ffe19309d12d86babd86dc0.jpg,397,4588
少女前线 人形小剧场,2143万,51.9万追番,6.8万,9.6,5040人评,2019年7月28日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/6c48ab5eb293218daf369f6c6763ca4c8770a0c2.jpg,7,1473
新神榜：哪吒重生,3226万,51.1万追剧,18万,8.9,26073人评,2021年2月12日上映,117分钟,http://i0.hdslb.com/bfs/bangumi/image/c6858628a8844d513767966b6a2ba4f09e367c5b.jpg,231,10238
源神浩劫,2578万,50.9万追番,4.5万,6.1,4063人评,2021年7月5日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/image/d874514f4a5bc2d8073314ae9e3abe1dc65ff189.png,18,2209
魔角侦探 第一季,993.9万,50.7万追番,29.8万,9.8,5643人评,2010年12月3日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/acf4f0c2a9f4eb999c1efef3c02ad9ddb9f1a837.jpg,11,2125
京剧猫,4948.7万,50.6万追番,60.8万,9.8,7447人评,2015年12月29日开播,"已完结, 全60话",http://i0.hdslb.com/bfs/bangumi/241a0cde9188af2a09cec47a9cffe57116d2b2d9.jpg,27,2822
我的逆天神器,1948.8万,50.3万追番,23.2万,6.2,2920人评,2018年4月26日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/99983613c1660b942d68892049d6de10120b2f72.jpg,44,1579
我的异界之旅,5593.7万,50万追番,6.1万,3.4,14830人评,2022年1月13日开播,"已完结, 全40话",http://i0.hdslb.com/bfs/bangumi/image/0261e6799137939c5e0ee7f87ec41ae30dfdb8d3.png,22,8784
九九八十一,729.8万,49.1万追番,2万,2.8,5997人评,2021年7月31日开播,"连载中, 停更中",http://i0.hdslb.com/bfs/bangumi/image/87b38172442aba387d30f2a8264067ea737caf13.png,38,3515
我真的没用咩？,643.3万,49.1万追番,2.3万,9.5,1389人评,2021年4月19日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/6cd1ca728d3b182546bf54a290eccc095dcd9025.png,2,460
十万个冷笑话 第二季,2444.2万,48.8万追番,8.3万,9.4,1589人评,2013年12月31日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/91d7d63baf67cb4b49636ec0846c19edc4fc9302.jpg,1,408
长歌行 动态漫,1053.6万,48.1万追番,9.5万,9.6,2938人评,2015年10月23日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/401b2627ddc0546c830794cc288a1cf5522a81ed.jpg,19,1171
梦幻书院 第四季,681.5万,47.8万追番,8814,9.2,350人评,2020年10月12日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/image/bff327663fe609d9bdd6a500a9dbdedd1f927c8b.png,4,319
凹凸学园 第二季,4058.9万,46.1万追番,46万,6.9,5699人评,2020年7月23日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/image/504058f61a08133c2fba108a591f18fd42686b5d.jpg,88,2887
偷星九月天,322.6万,46万追番,3.2万,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/0b76f67c1a9108de40db11c4fda8c870610a6a81.jpg,,
我叫MT：归来,1171.5万,45.2万追番,8.7万,9.8,5129人评,2021年10月27日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/a1b8d17a9c59b49e808e5ce6c4f9a625e064879d.png,14,1557
纳米核心 第三季,1283.3万,44.4万追番,13.2万,8.7,1298人评,2017年8月2日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/a38418137fccb19e9607fcf0b7213f721a64e5b8.jpg,8,496
识夜描银,860.6万,44.3万追番,4.1万,8.4,2859人评,2021年9月29日开播,"已完结, 全11话",http://i0.hdslb.com/bfs/bangumi/image/70e831c3e4f6120d6c55001473f8ccf9f53ccbe2.png,39,1181
斩兽之刃,1623.9万,44.1万追番,9.5万,7.5,2825人评,2018年11月24日开播,"连载中, 每双周周六10:00更新一集",http://i0.hdslb.com/bfs/bangumi/7751442848f88978538c301a1930bdedf6bc0ea6.png,81,1548
凹凸学园,5292万,43.6万追番,50.7万,9.5,3429人评,2019年8月1日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/e103d8eaf7bb1439c76035cac057cfcb32fd7b93.jpg,1,971
百鬼幼儿园 第二季,2594.1万,42.8万追番,11.1万,9.5,2629人评,2019年3月26日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b8e3cb341cb41cec927fb3ff9b37a05b9e1b92f2.jpg,,910
我在皇宫当巨巨 动态漫,2035.1万,42.8万追番,5.4万,9.0,646人评,2019年1月31日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/2a54b43cdae77d82c692d7a5b968426a0e879fdd.png,2,234
峡谷重案组 第四季,2021.8万,42.2万追番,16.7万,7.3,1583人评,2019年12月20日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/b3c7ac09e5806becc0fbfe31b5cf6ab6513058fa.jpg,6,555
血与心,236.3万,42.1万追番,4488,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/4f533a8609d0b5e1a8a29017689b2fd16cd39cf4.png,,
请吃红小豆吧！外传 莫相忘,984.6万,41.9万追番,10.4万,9.8,6037人评,2019年7月19日开播,"已完结, 全3话",http://i0.hdslb.com/bfs/bangumi/b02835ca7e629a3234a3ad4bc928ca164534b535.jpg,14,2269
万圣街,1867.1万,41.7万追番,5.2万,9.8,3541人评,2020年4月1日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/c37c7cf03403a88cb0c3756842115ef1c0727279.jpg,5,1025
实验品家庭,768.7万,41.2万追番,8.1万,8.1,3143人评,2018年4月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/1fc39e3c933b12f9436adcdeb6bea91ba6b8d41b.jpg,65,1507
我在皇宫当巨巨 第二季 动态漫,2071.9万,40.9万追番,5.4万,8.9,748人评,2020年1月16日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/3ed3cc9d9c8959cd4ac6aa6e33b1286861d9178f.png,1,233
勇者大冒险  第二季,2401.4万,40.9万追番,87.6万,9.7,4175人评,2016年3月25日开播,"已完结, 全25话",http://i0.hdslb.com/bfs/bangumi/5d58f14c578ee3d42238b31b96f6ca86134af2dc.jpg,48,2081
时之歌—花与焰的狂想诗,830.8万,40.6万追番,3.3万,8.2,1688人评,2020年7月16日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/1bd22daf0a49621227cbb95f2c75bfae9f26d878.jpg,2,760
梦塔·雪谜城,919.6万,40.3万追番,13.5万,8.9,4221人评,2018年6月1日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/bc942d995de396b81e37773e83955e3b8821e15b.jpg,37,2130
端脑,1651.6万,40.2万追番,40.1万,9.2,2283人评,2014年11月28日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/4099857a7dca5be7879b5cb1d3025e65ad5d545f.jpg,10,837
帝王攻略,847万,40万追番,12.8万,9.1,1696人评,2018年4月30日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/026d799bc9cc4dadeca3a31b28eea6a74ceb4fc2.jpg,2,643
勇者大冒险 第一季,2525.3万,39.8万追番,91.4万,9.7,3597人评,2015年3月31日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/264d0c6c45716e0dc2057c38fadf0e7ec6cfa11e.jpg,27,1583
兵主奇魂,2265.2万,39.8万追番,7.2万,5.9,10159人评,2022年1月4日开播,"连载中, 上半部完结，下半部敬请期待",http://i0.hdslb.com/bfs/bangumi/image/58c0a28bf6250b6cc84432d298396f344f172f66.jpg,48,7552
纳米核心 第一季,1017.6万,38.9万追番,9.6万,9.3,1202人评,2014年2月14日开播,"已完结, 全21话",http://i0.hdslb.com/bfs/bangumi/02a01f2437d83d763c6ee7513018ca8b5c7715a0.jpg,2,387
你在星光深处,868.6万,37.9万追番,9.6万,8.3,1651人评,2019年12月15日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/8c59e8b88fac32e10f8b28c8ab921dab87059c54.jpg,8,707
真理面具 动态漫,1318.1万,37.5万追番,4.1万,9.8,6510人评,2020年10月28日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/image/dde99d302d47621ede5aa75aebad612cc0fa71a0.jpg,10,2916
最强武将传·三国演义,2045.3万,37.5万追番,102.9万,9.8,6698人评,2009年8月1日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/88a03e7a4652ee91b889f3a59750f14407421960.jpg,19,2085
猫灵相册,578.3万,37.1万追番,2.4万,7.2,1128人评,2021年7月23日开播,"已完结, 全21话",http://i0.hdslb.com/bfs/bangumi/image/876cf03d3460f02e428b2982fa7d0d8af96ecbb3.jpg,47,529
金光御九界之仙古狂涛,1063.6万,36.9万追番,22.4万,3.8,10627人评,2021年1月7日开播,"已完结, 全64话",http://i0.hdslb.com/bfs/bangumi/image/f5e3efff791898e43daac49ed2f13f55060952d0.jpg,87,6389
拾又之国,1008.9万,36.6万追番,6.5万,4.3,8734人评,2019年4月7日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/295dfa35f64b06e5e33c5476d6ffed0557658420.jpg,57,4870
喜羊羊与灰太狼之奇趣外星客,2196.5万,36.1万追番,40万,9.7,8709人评,2020年1月10日开播,"已完结, 全60话",http://i0.hdslb.com/bfs/bangumi/image/f87ce2e7deee03e4d383961c8f96ca44fffa45e0.jpg,20,3580
梦幻书院 第三季,490.5万,35.9万追番,9332,8.8,339人评,2020年4月6日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/image/cbe0043e31a7f2dbd47ac22216f0d77f18dfd9c4.jpg,2,227
幻界王,1982.7万,35.2万追番,12.5万,6.1,2088人评,2018年5月30日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/6ac89e4c8cdc09c0a3f04835f92f0ad5c310e60d.jpg,25,1156
D5小队 第二季,2440.8万,35.1万追番,4万,9.1,1502人评,2021年1月1日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/6be4ee93cb0eaf08190ad6da142254074af0728e.jpg,3,494
大话之少年游,1181.3万,33.5万追番,3.9万,8.0,2218人评,2020年8月15日开播,"已完结, 全16话",http://i0.hdslb.com/bfs/bangumi/image/7a059d3a0d14dc87836b99fa1eff61ac3379747f.jpg,21,1292
画江湖之侠岚,2360.3万,33万追番,33.3万,7.6,3112人评,2018年1月26日开播,"已完结, 全40话",http://i0.hdslb.com/bfs/bangumi/b0c397a77c17f3513706f5f98fffba8ed80ec6d4.jpg,69,1539
神魄,1182.8万,33万追番,23.1万,9.8,4818人评,2013年8月25日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/9e1bb8b8ad1b12bd477387f52196e553af0a8545.jpg,11,2019
